code,name,section,enabled,surgical,min_quantity,max_quantity,diagnosis_required,sex,scope,stay,coverage,odontology,priority
040702,RESECCION DE TUMOR PRIMARIO DEL NERVIO OPTICO POR ORBITOTOMIA LATERAL,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
040703,ESCISION [RESECCION] DE NERVIO CRANEAL O PERIFERICO,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,H,E,,0,0
040704,NEURECTOMIA DEL NERVIO TRIGEMINAL POR CRANEOTOMIA DE FOSA MEDIA,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
040705,NEURECTOMIA DE NERVIO PERIFERICO EN CABEZA O CUELLO NCOC,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
040706,RESECCION DE TUMOR DE NERVIO EN BRAZO,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
040707,RESECCION DE TUMOR DE NERVIO EN ANTEBRAZO,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
040708,RESECCION DE TUMOR DE NERVIO EN MANO O DEDOS,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
040709,RESECCION DE TUMOR DE NERVIO EN MUSLO,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
040710,RESECCION DE TUMOR DE NERVIO EN PIERNA,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
040711,RESECCION DE TUMOR DE NERVIO EN PIE,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
040712,RESECCION DE TUMOR DE NERVIO EN MUNON [DE AMPUTACION O HERIDA] O EN PLEJO,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
040713,NEURECTOMIA DE OTRO NERVIO PERIFERICO VIA ABIERTA,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,H,E,,0,0
040714,NEURECTOMIA DE OTRO NERVIO PERIFERICO VIA ENDOSCOPICA,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,H,E,,0,0
040715,RESECCION DE TUMOR BENIGNO DE NERVIO EN BRAZO VIA ABIERTA,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
040716,RESECCION DE TUMOR MALIGNO DE NERVIO EN BRAZO VIA ABIERTA,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
040717,RESECCION DE TUMOR BENIGNO DE NERVIO EN ANTEBRAZO VIA ABIERTA,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
040718,RESECCION DE TUMOR MALIGNO DE NERVIO EN ANTEBRAZO VIA ABIERTA,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
040719,RESECCION DE TUMOR BENIGNO DE NERVIO EN MANO O DEDOS VIA ABIERTA,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
040720,RESECCION DE TUMOR MALIGNO DE NERVIO EN MANO O DEDOS VIA ABIERTA,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
040721,RESECCION DE TUMOR BENIGNO DE NERVIO EN MUSLO VIA ABIERTA,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
040722,RESECCION DE TUMOR MALIGNO DE NERVIO EN MUSLO VIA ABIERTA,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
040723,NEURECTOMIA O RESECCION DE TUMOR BENIGNO EN HUECO POPLITEO VIA ABIERTA,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
040724,NEURECTOMIA O RESECCION DE TUMOR MALIGNO EN HUECO POPLITEO VIA ABIERTA,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
040725,RESECCION DE TUMOR BENIGNO DE NERVIO EN PIERNA VIA ABIERTA,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
040726,RESECCION DE TUMOR MALIGNO DE NERVIO EN PIERNA VIA ABIERTA,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
040727,RESECCION DE TUMOR BENIGNO DE NERVIO EN TOBILLO VIA ABIERTA,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
040728,RESECCION DE TUMOR MALIGNO DE NERVIO EN TOBILLO VIA ABIERTA,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
040729,RESECCION DE TUMOR BENIGNO DE NERVIO EN PIE VIA ABIERTA,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
040730,TOMA DE INJERTO DE NERVIO PERIFERICO,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
040731,RESECCION DE TUMOR MALIGNO DE NERVIO EN PIE VIA ABIERTA,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
040732,NEURECTOMIA SUPRASELECTIVA INTRAESPINAL,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
041100,BIOPSIA (PERCUTANEA) (AGUJA) DE NERVIO O GANGLIO CRANEAL O PERIFERICO SOD,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
041101,BIOPSIA NERVIO PERIFERICO (SUPERFICIAL O PROFUNDO) VIA PERCUTANEA,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
041102,BIOPSIA (PERCUTANEA) (AGUJA) DE NERVIO O GANGLIO CRANEAL O PERIFERICO,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
041200,BIOPSIA ABIERTA DE NERVIO O GANGLIO PERIFERICO SOD,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
041201,BIOPSIA ABIERTA DE NERVIO O GANGLIO PERIFERICO,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,,,0,0
042100,RIZOTOMIA DE NERVIO CRANEAL SOD,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
042101,RIZOTOMIA DE NERVIO TRIGEMINAL POR CRANEOTOMIA SUBOCCIPITAL,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
042102,RIZOTOMIA DE NERVIO XI POR CRANEOTOMIA SUBOCCIPITAL,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
042103,RIZOTOMIA DE NERVIO CRANEAL,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,H,Z,,0,0
042200,NEUROLISIS DE NERVIO CRANEAL SOD,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
042201,NEUROLISIS DE NERVIO XI POR AMIGDALECTOMIA ESTEREOTAXICA,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
042202,NEUROLISIS DE NERVIO VIDIANO POR ELECTROCOAGULACION Y/O ESCISION,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
042203,NEUROLISIS DE NERVIO CRANEAL,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
042204,NEUROLISIS DE NERVIO FACIAL,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,H,E,,0,0
042205,NEUROLISIS DE OTRO NERVIO CRANEAL,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,H,E,,0,0
042300,NEUROLISIS DE NERVIO PERIFERICO SOD,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
042301,NEUROLISIS DE NERVIO EN BRAZO,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
042302,NEUROLISIS DE NERVIO EN ANTEBRAZO,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
042303,NEUROLISIS EXTERNA EN NERVIO DE MANO,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
042304,NEUROLISIS INTERNA EN NERVIO DE MANO,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
042305,NEUROLISIS DE NERVIOS EN DEDOS DE MANO,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
042306,NEUROLISIS DE NERVIO EN MUSLO,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
042307,NEUROLISIS DE NERVIO EN PIERNA,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
042308,NEUROLISIS DE NERVIO EN PIE O DEDOS DE PIE,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
042309,NEUROLISIS DE NERVIO PERIFERICO,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
042310,NEUROLISIS DE NERVIO EN BRAZO VIA ABIERTA,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
042311,NEUROLISIS DE NERVIO EN BRAZO VIA ENDOSCOPICA,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
042312,NEUROLISIS DE NERVIO EN ANTEBRAZO VIA ABIERTA,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
042313,NEUROLISIS DE NERVIO EN ANTEBRAZO VIA ENDOSCOPICA,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
042314,NEUROLISIS EN NERVIO DE MANO VIA ABIERTA,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
042315,NEUROLISIS DE NERVIOS EN DEDOS DE MANO VIA ABIERTA,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
042316,NEUROLISIS DE NERVIO EN MUSLO VIA ABIERTA,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
042317,NEUROLISIS DE NERVIO EN MUSLO VIA ENDOSCOPICA,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
042318,NEUROLISIS DE NERVIO EN HUECO POPLITEO VIA ABIERTA,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
042319,NEUROLISIS DE NERVIO EN PIERNA VIA ABIERTA,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
042320,NEUROLISIS DE NERVIO EN PIERNA VIA ENDOSCOPICA,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
042321,NEUROLISIS DE NERVIO EN TOBILLO VIA ABIERTA,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
042322,NEUROLISIS DE NERVIO EN TOBILLO VIA ENDOSCOPICA,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
042323,NEUROLISIS DE NERVIO EN PIE EXCEPTO DEDO DE PIE VIA ABIERTA,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
042324,NEUROLISIS DE NERVIO EN DEDO DE PIE VIA ABIERTA,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
042325,NEUROLISIS DE OTRO NERVIO PERIFERICO VIA ABIERTA,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
042326,NEUROLISIS DE OTRO NERVIO PERIFERICO VIA ENDOSCOPICA,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
043000,ANASTOMOSIS DE NERVIO CRANEAL SOD,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
043001,ANASTOMOSIS DE NERVIO FACIAL,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
043002,ANASTOMOSIS DE NERVIO CRANEAL,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,H,E,,0,0
043100,NEURORRAFIA DE NERVIO PERIFERICO SOD,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
043101,NEURORRAFIA DE NERVIO PERIFERICO,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,H,E,,0,0
043102,NEURORRAFIA DE NERVIO DENTARIO,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,1,0
043103,NEURORRAFIA DE NERVIO EN BRAZO,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
043104,NEURORRAFIA DE NERVIO EN ANTEBRAZO,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
043105,NEURORRAFIA DE NERVIO EN MANO,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
043106,NEURORRAFIA DE NERVIO COLATERAL EN DEDO DE MANO,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
043107,NEURORRAFIA DE NERVIO EN MUSLO,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
043108,NEURORRAFIA DE NERVIO EN PIERNA,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
043109,NEURORRAFIA DE NERVIO EN PIE,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
044101,DESCOMPRESION NEUROVASCULAR DE NERVIO TRIGEMINAL POR CRANEOTOMIA SUBOCCIPITAL,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
044102,DESCOMPRESION DE RAIZ DE NERVIO TRIGEMINO,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,H,E,,0,0
044200,DESCOMPRESION DE OTRO NERVIO CRANEAL SOD,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
044201,DESCOMPRESION INTRACANALICULAR DE NERVIO OPTICO POR CRANEOTOMIA,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
044202,DESCOMPRESION INTRACANALICULAR DE NERVIO OPTICO VIA TRANSNASAL ENDOSCOPICA,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
044203,DESCOMPRESION NEUROVASCULAR DE NERVIOS CRANEALES BAJOS (IX X XI XII),SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
044204,DESCOMPRESION NEUROVASCULAR DE NERVIO ACUSTICO VESTIBULAR,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
044205,DESCOMPRESION INTRACANALICULAR DE NERVIO FACIAL,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
044206,DESCOMPRESION NEUROVASCULAR DE NERVIO FACIAL POR CRANEOTOMIA SUBOCCIPITAL,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
044207,DESCOMPRESION DE NERVIO FACIAL INTRATEMPORAL VIA TRANSLABERINTICA,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
044208,DESCOMPRESION DE NERVIO FACIAL INTRATEMPORAL VIA TRANSMASTOIDEA,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
044209,DESCOMPRESION DE OTRO NERVIO CRANEAL,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,H,E,,0,0
044210,DESCOMPRESION DE NERVIO FACIAL INTRATEMPORAL VIA FOSA MEDIA,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,H,E,,0,0
044211,DESCOMPRESION DE NERVIO OPTICO VIA ORBITARIA,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,H,E,,0,0
044212,DESCOMPRESION DE NERVIO OPTICO VIA ENDOSCOPICA,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,H,E,,0,0
044300,DESCOMPRESION DE NERVIO EN TUNEL DEL CARPO SOD,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
044301,DESCOMPRESION ENDOSCOPICA DE NERVIO EN TUNEL DEL CARPO,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
044302,DESCOMPRESION DE NERVIO EN TUNEL DEL CARPO,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
044303,DESCOMPRESION DE NERVIO EN TUNEL DEL CARPO VIA ABIERTA,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,H,Z,,0,0
044304,DESCOMPRESION DE NERVIO EN TUNEL DEL CARPO CON NEUROLISIS VIA ABIERTA,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,H,Z,,0,0
044305,DESCOMPRESION DE NERVIO EN TUNEL DEL CARPO CON NEUROLISIS VIA ENDOSCOPICA,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,H,Z,,0,0
044311,DESCOMPRESION DE NERVIO EN TUNEL DEL CARPO CON NEUROLISIS,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
044400,DESCOMPRESION DE NERVIO EN TUNEL DEL TARSO SOD,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
044401,DESCOMPRESION DE NERVIO EN TUNEL DEL TARSO VIA ABIERTA,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
044402,DESCOMPRESION DE NERVIO EN TUNEL DEL TARSO VIA ENDOSCOPICA,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
044500,DESCOMPRESION DE NERVIO PERIFERICO SOD,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
044501,DESCOMPRESION DE NERVIO EN BRAZO,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
044502,DESCOMPRESION DE NERVIO EN ANTEBRAZO,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
044503,DESCOMPRESION DE NERVIO EN MANO,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
044504,DESCOMPRESION DE NERVIO EN DEDO DE LA MANO,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
044505,DESCOMPRESION DEL NERVIO SAFENO TERMINACION NERVIO CRURAL (L2 L3 L4),SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
044506,DESCOMPRESION DE NERVIO EN MUSLO,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
044507,DESCOMPRESION DE NERVIO EN PIERNA,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
044508,DESCOMPRESION DE NERVIO EN PIE,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
044509,DESCOMPRESION DE NERVIO PERIFERICO,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
044510,DESCOMPRESION DE NERVIO EN HOMBRO VIA ABIERTA,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,H,Z,,0,0
044511,DESCOMPRESION DE NERVIO EN HOMBRO VIA ENDOSCOPICA,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,H,Z,,0,0
044512,DESCOMPRESION DE NERVIO EN BRAZO VIA ABIERTA,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,H,Z,,0,0
044513,DESCOMPRESION DE NERVIO EN BRAZO VIA ENDOSCOPICA,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,H,Z,,0,0
044514,DESCOMPRESION DE NERVIO EN CODO VIA ABIERTA,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,H,Z,,0,0
044515,DESCOMPRESION DE NERVIO EN CODO VIA ENDOSCOPICA,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,H,Z,,0,0
044516,DESCOMPRESION DE NERVIO EN ANTEBRAZO VIA ABIERTA,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,H,Z,,0,0
044517,DESCOMPRESION DE NERVIO EN ANTEBRAZO VIA ENDOSCOPICA,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,H,Z,,0,0
044518,DESCOMPRESION DE NERVIO EN MANO VIA ABIERTA,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,H,Z,,0,0
044519,DESCOMPRESION DE NERVIO EN DEDO DE LA MANO VIA ABIERTA,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,H,Z,,0,0
044520,DESCOMPRESION DE NERVIO EN MUSLO VIA ABIERTA,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,H,Z,,0,0
044521,DESCOMPRESION DE NERVIO EN MUSLO VIA ENDOSCOPICA,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,H,Z,,0,0
044522,DESCOMPRESION DE NERVIO EN HUECO POPLITEO VIA ABIERTA,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,H,Z,,0,0
044523,DESCOMPRESION DE NERVIO EN PIERNA VIA ABIERTA,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,H,Z,,0,0
044524,DESCOMPRESION DE NERVIO EN PIERNA VIA ENDOSCOPICA,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,H,Z,,0,0
044525,DESCOMPRESION DE NERVIO EN TOBILLO VIA ABIERTA,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,H,Z,,0,0
044526,DESCOMPRESION DE NERVIO EN TOBILLO VIA ENDOSCOPICA,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,H,Z,,0,0
044527,DESCOMPRESION DE NERVIO EN PIE VIA ABIERTA,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,H,Z,,0,0
045100,INJERTO DE NERVIO PERIFERICO SOD,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
045101,INJERTO DE NERVIO PERIFERICO A NERVIO FACIAL,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
045102,INJERTO DE NERVIO PERIFERICO,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,H,E,,0,0
045103,INJERTO DE NERVIO PERIFERICO A NERVIO FACIAL IPSILATERAL,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,H,E,,0,0
045104,INJERTO DE NERVIO PERIFERICO A NERVIO FACIAL CONTRALATERAL,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,H,E,,0,0
046100,TRANSPOSICION DE NERVIO PERIFERICO SOD,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
046101,TRANSPOSICION DE NERVIO EN MIEMBRO SUPERIOR,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
046102,TRANSPOSICION DE NERVIO PERIFERICO,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
046103,TRANSPOSICION DE NERVIO PERIFERICO EN MIEMBRO SUPERIOR VIA ABIERTA,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
046104,TRANSPOSICION DE NERVIO PERIFERICO MIEMBRO INFERIOR VIA ABIERTA,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
047100,ANASTOMOSIS HIPOGLOSO FACIAL SOD,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
047101,REPARACION DE NERVIO FACIAL POR INTERPOSICION DE NERVIO HIPOGLOSO,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
